Æò±Õ±â¿Â,Æò±Õ½Àµµ,Æò±ÕÇ³¼Ó,Ã¼°¨¿Âµµ,Æò±ÕÀü¿î·®,½Ã±º±¸,¿äÀÏ,Diff,SUM
7.599999905,92.19999695,3.400000095,5.607626685,9.8,12,4,9.299999952,407
7,95.59999847,2,5.851155221,9.8,13,4,9.399999858,589
6.900000095,92.19999695,2.900000095,5.071160642,9.8,14,4,10.49999953,709
8.100000381,88.59999847,2.900000095,6.482601343,9.8,15,4,9.700000285,749
7.099999905,91.59999847,3,5.244394637,9.8,16,4,9.300000428,468
7,93.30000305,2,5.851155221,9.8,17,4,8.80000019,627
7.800000191,90.09999847,2.099999905,6.68591655,9.8,18,4,9.200000285,839
7.599999905,90.09999847,1.5,7.013106675,9.8,19,4,9.599999905,337
7.300000191,92.30000305,3.599999905,5.144423644,9.8,20,4,9.900000332,954
6.599999905,66.59999847,2.599999905,4.920474805,9.8,21,4,9.499999525,608
6.800000191,92,3.299999952,4.712204221,9.8,22,4,9.599999905,672
7.300000191,91.09999847,1.5,6.676169433,9.8,23,4,8.800000428,401
7.300000191,91.5,2.799999952,5.604899835,9.8,24,4,9.000000238,489
-0.699999988,68.5,1.100000024,-1.626964437,8.9,1,5,6.400000095,1359
-0.300000012,71.09999847,3.400000095,-3.791886139,8.9,2,5,6.100000143,952
-1,73.19999695,2.099999905,-3.430196983,8.9,3,5,6,690
-0.699999988,73.19999695,2.599999905,-3.598932809,8.9,4,5,5.599999905,1799
-0.800000012,61.70000076,2.700000048,-3.808433055,8.9,5,5,6.5,1046
-0.200000003,69.90000153,2.599999905,-3.015411748,8.9,6,5,6.200000047,381
-0.800000012,71.30000305,3.700000048,-4.604000888,8.9,7,5,6,635
-0.300000012,66.90000153,2.799999952,-3.311731596,8.9,8,5,6.299999952,429
-0.200000003,71,1.700000048,-2.026710175,8.9,9,5,6.100000143,987
-1,71.59999847,0.800000012,-1.282243031,8.9,10,5,6.200000047,350
-0.600000024,70.40000153,3,-3.834476224,8.9,11,5,5.799999952,544
-0.400000006,71.09999847,3.5,-3.984013289,8.9,12,5,6.200000048,492
-1,73.59999847,2.299999952,-3.649169766,8.9,13,5,5.700000048,780
-1.5,71.40000153,2,-3.886803546,8.9,14,5,6.100000143,950
0.100000001,69,3.299999952,-3.242252871,8.9,15,5,6.299999714,1027
-0.699999988,70.19999695,2.799999952,-3.781027946,8.9,16,5,6.400000095,622
-1,71.09999847,2.200000048,-3.541799359,8.9,17,5,6,749
0.200000003,68,1.200000048,-0.819381462,8.9,18,5,6.099999905,1171
-0.300000012,70.5,1.799999952,-2.269806118,8.9,19,5,6.099999905,419
-0.800000012,72.5,4.199999809,-4.934801336,8.9,20,5,5.900000096,1187
-1.100000024,49,2.700000048,-4.159490175,8.9,21,5,6.100000143,721
-1.5,72.90000153,3.200000048,-5.061957926,8.9,22,5,5.900000095,893
-0.699999988,70.09999847,1.899999976,-2.850252317,8.9,23,5,6.299999952,502
-0.699999988,70.90000153,2.5,-3.503377367,8.9,24,5,6,641
-1,63.5,0.400000006,0.079487714,5.5,1,6,4,1566
-0.600000024,66.5,1.5,-2.196519997,5.5,2,6,4.299999953,1237
-1.200000048,68.5,1.200000048,-2.368224872,5.5,3,6,4,1099
-1.299999952,69.09999847,1.5,-2.982707566,5.5,4,6,3.900000096,2483
-1,54.59999847,1.200000048,-2.146961483,5.5,5,6,4.600000024,1623
-0.699999988,65.59999847,1.299999952,-1.990284791,5.5,6,6,4,499
-1,63.70000076,0.899999976,-1.528037502,5.5,7,6,4.099999904,926
-0.699999988,59.59999847,1.399999976,-2.154398119,5.5,8,6,4.200000048,571
-0.600000024,65.80000305,0.800000012,-0.851371877,5.5,9,6,4.600000143,1342
-1.5,67.19999695,0,12.20125,5.5,10,6,4.000000119,519
-0.899999976,66.30000305,1.799999952,-2.952175648,5.5,11,6,3.700000048,692
-0.699999988,64.90000153,1.399999976,-2.154398119,5.5,12,6,4.200000048,588
-1.5,68.69999695,1.299999952,-2.880109904,5.5,13,6,4.499999881,920
-2,65.5,1.399999976,-3.607626581,5.5,14,6,4.799999952,1160
-0.300000012,63.20000076,1.299999952,-1.545372268,5.5,15,6,4.5,1256
-1,65.19999695,1.399999976,-2.489758543,5.5,16,6,5.299999952,836
-1.200000048,66.09999847,1,-1.970217354,5.5,17,6,3.799999952,982
-0.699999988,64.59999847,0.5,-0.029873204,5.5,18,6,3.999999881,1540
-0.899999976,65.09999847,1.5,-2.533457507,5.5,19,6,4.299999952,658
-1.200000048,67.40000153,1.700000048,-3.159512719,5.5,20,6,4.800000071,1385
-1.200000048,43.5,1.399999976,-2.713332204,5.5,21,6,5.100000143,908
-1.899999976,68.19999695,1.299999952,-3.325022428,5.5,22,6,4.600000024,1288
-0.800000012,64.80000305,0.699999988,-0.795193577,5.5,23,6,4.800000071,554
-1.200000048,67.30000305,1.5,-2.870395152,5.5,24,6,3.699999928,800
1.600000024,72.19999695,0.100000001,4.889744105,4.8,1,7,8.5,1337
2,74.90000153,0.899999976,1.728344226,4.8,2,7,10.5,1009
1.899999976,74.19999695,0.800000012,1.841573001,4.8,3,7,10.5,867
1.200000048,77.69999695,0.800000012,1.087548512,4.8,4,7,8.899999857,1951
2.200000048,62.29999924,0.600000024,2.684327899,4.8,5,7,8.199999809,1360
2.299999952,71.80000305,0.800000012,2.272444156,4.8,6,7,9.800000191,360
2.200000048,70.80000305,1.5,0.948230682,4.8,7,7,7.599999905,703
2.400000095,68.19999695,1.399999976,1.310992891,4.8,8,7,8.499999881,504
2,74.5,0.100000001,5.270809751,4.8,9,7,10.79999995,1112
0.800000012,75.30000305,0,13.61000001,4.8,10,7,11.5,422
1.700000048,73.90000153,1.5,0.386668075,4.8,11,7,10.10000014,582
2.400000095,72.5,1.200000048,1.614515339,4.8,12,7,8.299999953,575
1.100000024,76.30000305,0.600000024,1.52102011,4.8,13,7,10.5999999,758
1.5,70.40000153,1.100000024,0.792845046,4.8,14,7,9.600000143,915
2.400000095,71.80000305,1.100000024,1.782767217,4.8,15,7,8.800000191,1071
1.799999952,72.80000305,1.299999952,0.790418579,4.8,16,7,9.900000095,699
1.700000048,73,0.600000024,2.155551643,4.8,17,7,9.200000286,791
1.299999952,75.80000305,0.300000012,2.935667195,4.8,18,7,10.29999995,1292
2.299999952,71,0.899999976,2.053982347,4.8,19,7,9.000000239,483
2,73.59999847,0.400000006,3.173361369,4.8,20,7,10.39999986,1258
2.099999905,48,0.899999976,1.83689018,4.8,21,7,9.500000239,751
1.200000048,73.5,0.699999988,1.340732841,4.8,22,7,10.59999991,977
2.5,69.30000305,0.600000024,3.001593602,4.8,23,7,8.600000143,470
1.700000048,74,1.700000048,0.125614619,4.8,24,7,8.900000096,686
3.700000048,74.19999695,0.400000006,4.926556489,8.6,1,1,2.699999809,966
4,77.40000153,1,3.713354937,8.6,2,1,3.299999714,606
3.599999905,77.59999847,0.899999976,3.465081045,8.6,3,1,2.899999857,489
3.200000048,77.80000305,1,2.83895926,8.6,4,1,3.099999905,977
4.199999809,64.69999695,0.899999976,4.116357287,8.6,5,1,2.900000095,607
4,75.80000305,1.100000024,3.542628563,8.6,6,1,2.900000095,244
4,74.40000153,1,3.713354937,8.6,7,1,3.299999952,435
4.5,70.30000305,1.399999976,3.658515663,8.6,8,1,2.999999761,257
3.799999952,79.69999695,0.200000003,6.058439871,8.6,9,1,3.700000286,590
2.900000095,77.5,0.100000001,6.128207595,8.6,10,1,4.199999929,221
3.799999952,76.5,1.399999976,2.876007983,8.6,11,1,3.099999905,327
4.300000191,75.80000305,1.200000048,3.716517138,8.6,12,1,2.900000095,354
3.099999905,78.59999847,0.899999976,2.922350756,8.6,13,1,3.200000048,516
3.200000048,74.59999847,1,2.83895926,8.6,14,1,3.299999953,612
4.699999809,72.69999695,1,4.478450992,8.6,15,1,2.5,611
3.700000048,75.5,1.200000048,3.052726971,8.6,16,1,2.80000019,322
3.700000048,75.69999695,0.600000024,4.270656668,8.6,17,1,2.799999714,494
3.599999905,77.30000305,0.600000024,4.164901265,8.6,18,1,3.600000024,721
4,74,0.800000012,4.103646724,8.6,19,1,3.19999981,245
3.5,75.80000305,1.299999952,2.681296969,8.6,20,1,3.299999714,760
3.599999905,51.40000153,0.600000024,4.164901265,8.6,21,1,3.5,491
3.200000048,76.19999695,1.100000024,2.66269789,8.6,22,1,2.900000215,591
4.400000095,72,0.400000006,5.648460391,8.6,23,1,3.199999809,390
3.799999952,76.09999847,1.399999976,2.876007983,8.6,24,1,2.900000095,407
-0.5,55.59999847,2,-2.741161338,2.8,1,2,7.299999953,1151
0.100000001,59.20000076,3,-3.00912429,2.8,2,2,7.400000095,598
-0.200000003,59.59999847,1.899999976,-2.279474357,2.8,3,2,7.100000143,545
-0.699999988,60.5,2.400000095,-3.404515903,2.8,4,2,7.199999809,1177
-0.600000024,46.59999847,2.900000095,-3.750341774,2.8,5,2,7.499999761,687
0.200000003,57.29999924,2.5,-2.455967002,2.8,6,2,7.299999952,228
-0.600000024,57,2.900000095,-3.750341774,2.8,7,2,7.299999952,411
-0.100000001,52,2.900000095,-3.162241596,2.8,8,2,7.599999905,298
0.200000003,58.59999847,1.399999976,-1.148316895,2.8,9,2,7.399999857,668
-0.400000006,58.40000153,1.299999952,-1.656600399,2.8,10,2,7.100000143,243
0,58.59999847,2.400000095,-2.592219177,2.8,11,2,7.299999953,368
-0.200000003,57.70000076,2.5,-2.921482731,2.8,12,2,7.400000095,354
-1,59.79999924,2.200000048,-3.541799359,2.8,13,2,7.5,586
-1.399999976,56.90000153,2.400000095,-4.216812629,2.8,14,2,7.499999761,639
0.400000006,54.09999847,2.900000095,-2.574141435,2.8,15,2,7.600000143,664
-0.200000003,55.90000153,2.5,-2.921482731,2.8,16,2,7.799999714,423
-0.5,57.90000153,2,-2.741161338,2.8,17,2,7.400000095,580
0.600000024,55.59999847,1.399999976,-0.701169657,2.8,18,2,7.299999953,806
-0.300000012,56.59999847,2.299999952,-2.839313784,2.8,19,2,7.5,306
-0.699999988,58.70000076,4.5,-4.99606194,2.8,20,2,7.400000095,800
-0.800000012,35.70000076,2.5,-3.619756325,2.8,21,2,7,549
-1.299999952,59.70000076,2.900000095,-4.573681902,2.8,22,2,7.300000071,556
-0.5,57.09999847,1.799999952,-2.497262628,2.8,23,2,7.599999905,348
-0.100000001,58.70000076,2.299999952,-2.607926345,2.8,24,2,7,398
-2.400000095,47.90000153,0.800000012,-2.790292266,1.9,1,3,8.099999904,1045
-1.899999976,50.20000076,1.799999952,-4.089458265,1.9,2,3,9.100000143,701
-2.5,48.70000076,1.399999976,-4.1665606,1.9,3,3,9.400000095,461
-3.200000048,55.90000153,1.399999976,-4.949068279,1.9,4,3,8.799999952,1176
-2.299999952,37.59999847,1.299999952,-3.769934951,1.9,5,3,8.199999809,750
-2,47.20000076,1.399999976,-3.607626581,1.9,6,3,8.599999905,291
-2.5,47.09999847,1.200000048,-3.806436504,1.9,7,3,8.399999857,470
-2,42.70000076,1.5,-3.768895269,1.9,8,3,8.599999905,273
-2.200000048,46,0.800000012,-2.574856624,1.9,9,3,10.09999991,664
-3,48.59999847,0.600000024,-2.814945215,1.9,10,3,10.29999971,266
-2.400000095,48.70000076,1.700000048,-4.518875765,1.9,11,3,8.799999953,429
-2.200000048,50.70000076,1.5,-3.993520365,1.9,12,3,8.800000191,427
-3.5,54.70000076,1.200000048,-4.912753185,1.9,13,3,9.899999857,567
-3.400000095,50.40000153,1.100000024,-4.596730754,1.9,14,3,9.100000024,653
-1.5,46.5,1.5,-3.207332662,1.9,15,3,9.299999714,723
-2.099999905,47,1.799999952,-4.316914707,1.9,16,3,9.699999809,411
-2.799999952,47.5,1.399999976,-4.501920957,1.9,17,3,8.400000096,542
-2,47.79999924,0.899999976,-2.613498079,1.9,18,3,10.20000005,839
-2.299999952,49.40000153,1.399999976,-3.942986939,1.9,19,3,9,306
-2.900000095,52.5,2.299999952,-5.847350435,1.9,20,3,10,835
-2.299999952,28.5,1.299999952,-3.769934951,1.9,21,3,7.80000019,560
-3.400000095,53.40000153,1.5,-5.341270675,1.9,22,3,8.800000071,607
-2.400000095,49.09999847,1.100000024,-3.496817347,1.9,23,3,8.400000096,403
-2.5,48.70000076,1.5,-4.330457876,1.9,24,3,8.599999904,445
-2.700000048,51.20000076,1.700000048,-4.858716458,1.5,1,4,5.199999809,1158
-2.299999952,53.40000153,2.5,-5.365440215,1.5,2,4,3.899999797,756
-2.700000048,54,1.5,-4.555082972,1.5,3,4,5.799999833,566
-2.900000095,57.20000076,1.899999976,-5.361675538,1.5,4,4,4.800000071,1365
-2.700000048,42.70000076,2.299999952,-5.615962953,1.5,5,4,4.799999893,833
-2.200000048,52.29999924,2,-4.688753146,1.5,6,4,4.800000191,267
-2.799999952,53.90000153,2.5,-5.947334868,1.5,7,4,4.799999803,577
-2.400000095,49,2.400000095,-5.377236681,1.5,8,4,5.000000096,367
-2.299999952,51.5,1.100000024,-3.386825849,1.5,9,4,5.599999905,763
-3.099999905,53.59999847,1,-4.046907055,1.5,10,4,6.100000001,266
-2.599999905,53.5,2.099999905,-5.269490204,1.5,11,4,4.499999806,424
-2.400000095,54.20000076,2.299999952,-5.268881867,1.5,12,4,4.899999999,385
-3.200000048,57.09999847,1.899999976,-5.704142269,1.5,13,4,4.900000215,569
-3.599999905,53.70000076,1.899999976,-6.160764487,1.5,14,4,5.500000119,725
-1.899999976,49.20000076,2.400000095,-4.797024586,1.5,15,4,4.700000107,851
-2.400000095,51,2.200000048,-5.156446121,1.5,16,4,6.100000024,472
-2.900000095,52.90000153,1.799999952,-5.226741017,1.5,17,4,4.500000179,633
-2,50.5,1.299999952,-3.436250592,1.5,18,4,4.5,943
-2.400000095,53.90000153,1.899999976,-4.790897561,1.5,19,4,5.399999917,326
-2.799999952,55.29999924,3.700000048,-6.9983624,1.5,20,4,5.100000083,930
-2.799999952,32.79999924,2.200000048,-5.61777357,1.5,21,4,5.000000179,589
-3.400000095,55.59999847,2.599999905,-6.749946755,1.5,22,4,4.999999761,748
-2.700000048,53.20000076,1.600000024,-4.710935146,1.5,23,4,5.100000188,422
-2.599999905,53.09999847,1.899999976,-5.019208534,1.5,24,4,4.099999905,456
-2.5,52.20000076,0.300000012,-0.91602713,3,1,5,7.900000095,1401
-2,53.20000076,0.899999976,-2.613498079,3,2,5,8.999999761,942
-2.700000048,52.20000076,0.800000012,-3.1134456,3,3,5,8.500000239,694
-2.200000048,58.90000153,1.100000024,-3.276834613,3,4,5,8.200000167,1733
-2,43.20000076,0.800000012,-2.359420983,3,5,5,7.899999976,1124
-2.299999952,51.20000076,1.100000024,-3.386825849,3,6,5,8.799999952,363
-1.899999976,53.29999924,0.600000024,-1.651637426,3,7,5,7.999999761,726
-1.899999976,51.5,0.800000012,-2.251703162,3,8,5,8.799999953,449
-2.700000048,48.70000076,0.5,-2.120965338,3,9,5,9.200000048,992
-3.799999952,53.90000153,0.300000012,-2.233711999,3,10,5,9.900000215,348
-2.599999905,51.09999847,1.399999976,-4.278347297,3,11,5,8.400000095,563
-1.899999976,53.5,1.200000048,-3.142646469,3,12,5,7.900000095,469
-2.799999952,57.09999847,0.699999988,-2.931119869,3,13,5,8.799999953,731
-3,50.90000153,1.5,-4.892020483,3,14,5,9,938
-1.700000048,53.70000076,1.200000048,-2.921383212,3,15,5,9.200000048,973
-2.400000095,51.09999847,1.100000024,-3.496817347,3,16,5,8.900000096,603
-3,51.20000076,0.800000012,-3.436598934,3,17,5,8.500000239,715
-2.599999905,51.59999847,0.699999988,-2.717527182,3,18,5,9.799999953,1194
-1.600000024,54.29999924,1,-2.407415193,3,19,5,8.299999714,483
-1.899999976,55.20000076,1.600000024,-3.808461091,3,20,5,8.200000047,1191
-2.200000048,30.39999962,1,-3.063212016,3,21,5,7.500000119,745
-3.099999905,54.40000153,1.200000048,-4.470226407,3,22,5,8.799999833,918
-2.200000048,51,0.600000024,-1.968903256,3,23,5,8.000000239,493
-2.700000048,52,1.100000024,-3.826791316,3,24,5,8.399999976,624
1.299999952,67,0.200000003,3.583600423,6.6,1,6,6.999999881,1468
1.700000048,68.59999847,0.800000012,1.626137488,6.6,2,6,7.700000167,1131
1.399999976,67.90000153,0.699999988,1.5543254,6.6,3,6,7.800000071,1009
2.400000095,69.90000153,1.100000024,1.782767217,6.6,4,6,5.999999911,2287
2.299999952,60.90000153,0.400000006,3.482748685,6.6,5,6,7.099999785,1484
1.700000048,67.5,0.699999988,1.87471443,6.6,6,6,7.400000095,427
2.400000095,70.40000153,1.299999952,1.457787563,6.6,7,6,7.000000179,866
2.5,69.80000305,0.800000012,2.487879797,6.6,8,6,7.300000012,602
1.5,65.19999695,0.100000001,4.794477665,6.6,9,6,7.799999714,1350
0,70.69999695,0.100000001,3.365481409,6.6,10,6,8.900000095,471
1.399999976,66.59999847,1.200000048,0.508198526,6.6,11,6,7.899999857,643
2.299999952,68,1.299999952,1.346559266,6.6,12,6,6.500000179,623
2.099999905,70.19999695,0.699999988,2.301899548,6.6,13,6,7.500000119,851
1.700000048,65.59999847,1.700000048,0.125614619,6.6,14,6,6.400000215,1088
2.200000048,71.5,0.899999976,1.945436393,6.6,15,6,7.600000143,1141
1.600000024,66.5,1,1.090167776,6.6,16,6,8.499999761,814
1.299999952,65.59999847,0.800000012,1.195266205,6.6,17,6,7.399999857,944
1.100000024,68.80000305,0.5,1.852109673,6.6,18,6,8.400000095,1398
2.700000048,68.19999695,0.800000012,2.703315439,6.6,19,6,7.199999809,551
2.599999905,66.90000153,1.399999976,1.534566285,6.6,20,6,6.299999908,1372
1.799999952,44.20000076,0.800000012,1.73385518,6.6,21,6,7.900000215,760
1.700000048,69.40000153,1.5,0.386668075,6.6,22,6,6.500000119,1222
2.299999952,63.70000076,0.600000024,2.79008305,6.6,23,6,7.199999929,504
1.5,67.90000153,0.899999976,1.185613938,6.6,24,6,7.399999976,796
3.200000048,76.30000305,0.100000001,6.414006801,7,1,7,7.400000095,1098
3.599999905,78.09999847,0.5,4.465974638,7,2,7,8.199999988,891
3.700000048,78.19999695,0.699999988,4.010640785,7,3,7,7.300000191,771
4.599999905,77.80000305,1.200000048,4.048411826,7,4,7,6.600000143,1640
4.400000095,68.5,0.300000012,6.077839066,7,5,7,7.200000107,1216
3.700000048,77.69999695,0.699999988,4.010640785,7,6,7,8.900000215,360
4.5,77.69999695,0.899999976,4.441995667,7,7,7,6.899999976,600
4.800000191,74.5,0.600000024,5.433964582,7,8,7,7.499999643,395
3.599999905,79.30000305,0,15.32499994,7,9,7,8.600000083,985
2.5,79.69999695,0.200000003,4.771523405,7,10,7,10.09999991,386
3.5,77.30000305,1.200000048,2.831463582,7,11,7,8.399999797,506
4.300000191,77.40000153,1.299999952,3.571122281,7,12,7,7.200000107,476
4.300000191,78.30000305,0.699999988,4.651418844,7,13,7,7.400000185,685
4.199999809,73.80000305,1.799999952,2.847965454,7,14,7,6.299999833,807
4.300000191,78.40000153,0.800000012,4.426800315,7,15,7,8.099999607,830
3.5,78.5,1,3.166857606,7,16,7,9.200000405,611
3.5,77,0.600000024,4.059146115,7,17,7,7.29999981,774
3.099999905,79,0.400000006,4.307781611,7,18,7,8.999999881,996
4.800000191,75.5,0.800000012,4.965389291,7,19,7,7.999999643,364
4.699999809,76.09999847,1.299999952,4.016034406,7,20,7,7.499999761,1032
3.900000095,54.20000076,0.699999988,4.224233472,7,21,7,8.300000384,640
4.199999809,76,1.600000024,3.072902728,7,22,7,6.899999917,917
4.400000095,73.69999695,0.400000006,5.648460391,7,23,7,7.299999833,369
3.700000048,77.59999847,0.699999988,4.010640785,7,24,7,8.200000107,548
6.099999905,75.5,0.899999976,6.178732485,7.6,1,1,5.700000286,865
6.400000095,77.59999847,1.5,5.665356633,7.6,2,1,5.400000572,529
6.199999809,78.59999847,1.200000048,5.81851841,7.6,3,1,6.099999905,420
6.5,80.5,1.399999976,5.894251737,7.6,4,1,6.899999857,1067
6.800000191,67.90000153,1.299999952,6.351825717,7.6,5,1,5.700000286,636
6.699999809,76.5,1.399999976,6.117825132,7.6,6,1,5.200000286,232
6.699999809,78.5,1.799999952,5.691171996,7.6,7,1,6.299999714,457
7,74.5,1.899999976,5.939728513,7.6,8,1,5.400000572,267
6.599999905,77.09999847,0.600000024,7.337558802,7.6,9,1,5.400000572,540
5.800000191,75.90000153,0.400000006,7.092268196,7.6,10,1,6.899999619,249
6.199999809,78.09999847,1.600000024,5.329087666,7.6,11,1,5.399999619,298
6.800000191,77.80000305,2,5.622026998,7.6,12,1,7,303
6.400000095,81.80000305,1.200000048,6.039782063,7.6,13,1,6.899999619,516
6.199999809,77.80000305,1.399999976,5.558891113,7.6,14,1,6.899999857,537
7.400000095,74.69999695,1.5,6.788481847,7.6,15,1,5.900000571,630
6.199999809,76.5,1.5,5.440731269,7.6,16,1,6.800000428,397
6.199999809,78.09999847,1.100000024,5.962437849,7.6,17,1,5.499999524,492
6.5,75.5,0.899999976,6.612916819,7.6,18,1,6.999999525,684
7,77.19999695,1,6.992338921,7.6,19,1,6.799999952,264
6.699999809,78.30000305,2.400000095,5.182620827,7.6,20,1,7.000000239,724
6.199999809,55.59999847,1.5,5.440731269,7.6,21,1,6.900000095,541
5.900000095,79.69999695,2,4.590948901,7.6,22,1,6,540
6.699999809,75.59999847,1,6.664440315,7.6,23,1,6.400000096,341
6.400000095,77.59999847,1.5,5.665356633,7.6,24,1,5,366
3.700000048,60.20000076,1,3.385456591,1.1,1,2,6.400000095,950
4.199999809,63,1.5,3.194480842,1.1,2,2,7.299999803,604
3.599999905,65.90000153,1.200000048,2.942095145,1.1,3,2,8.200000003,444
3.099999905,71.30000305,1,2.729659638,1.1,4,2,7.29999981,1088
3.900000095,51.90000153,1.100000024,3.432637327,1.1,5,2,6.799999893,625
4.199999809,62.29999924,1.399999976,3.323155038,1.1,6,2,7.400000185,240
3.599999905,62.29999924,1.200000048,2.942095145,1.1,7,2,6.599999785,427
3.900000095,58.5,1.700000048,2.617780157,1.1,8,2,7.199999899,292
3.900000095,68.19999695,1,3.604055575,1.1,9,2,8.399999812,585
2.5,69.40000153,0.5,3.315874098,1.1,10,2,10.09999991,229
3.599999905,66.5,1.600000024,2.396047354,1.1,11,2,7.599999905,402
4.099999905,62.70000076,1.600000024,2.960093588,1.1,12,2,7.000000179,296
2.700000048,71.40000153,0.800000012,2.703315439,1.1,13,2,8.300000012,514
2.599999905,65.19999695,1,2.183162307,1.1,14,2,8.699999929,575
4.300000191,60.90000153,1.399999976,3.434942268,1.1,15,2,7.599999785,615
4,61.09999847,1.700000048,2.731060299,1.1,16,2,7.500000357,375
3.299999952,66.30000305,0.899999976,3.139442923,1.1,17,2,7.5,512
4.199999809,59.70000076,1,3.931953661,1.1,18,2,8.799999997,774
4,62.90000153,1.200000048,3.384621923,1.1,19,2,8.099999607,285
3.700000048,65.30000305,1.600000024,2.508856762,1.1,20,2,8.099999607,758
3.599999905,40.20000076,1.299999952,2.792525,1.1,21,2,7.300000094,484
2.599999905,67.90000153,1.299999952,1.680243625,1.1,22,2,7.900000215,600
3.799999952,61.20000076,1.100000024,3.322645829,1.1,23,2,7.5,402
3.799999952,63.5,1.600000024,2.621665902,1.1,24,2,7.200000092,422
5.300000191,58.79999924,0.699999988,5.719382022,2.6,1,3,7.200000048,969
5.400000095,62.5,0.899999976,5.418910289,2.6,2,3,7.100000381,575
5.599999905,60.5,0.899999976,5.636002197,2.6,3,3,8.30000019,483
4.800000191,68.40000153,1.200000048,4.269675479,2.6,4,3,6.300000191,1214
5.699999809,50.59999847,1,5.571445653,2.6,5,3,5.599999904,715
5.699999809,60.79999924,1.100000024,5.412481145,2.6,6,3,7.000000476,270
5.400000095,61.59999847,0.400000006,6.67975161,2.6,7,3,6.000000239,487
5.699999809,56.70000076,1.399999976,4.999957094,2.6,8,3,7.099999905,265
5.400000095,60.79999924,0.5,6.347957702,2.6,9,3,8.500000238,642
4.400000095,62.29999924,0.300000012,6.077839066,2.6,10,3,10.50000038,224
5.199999809,61.5,1.399999976,4.441023076,2.6,11,3,7.400000333,346
5.800000191,61.79999924,1.399999976,5.111744324,2.6,12,3,5.899999857,366
4.5,67.30000305,0.899999976,4.441995667,2.6,13,3,7.500000357,563
4.800000191,61.40000153,1.100000024,4.422559499,2.6,14,3,6.499999524,605
6.099999905,59.40000153,1.100000024,5.852446613,2.6,15,3,7.39999962,707
5.400000095,59.70000076,1.399999976,4.664597003,2.6,16,3,7.999999762,408
5.400000095,59.29999924,1.100000024,5.082507438,2.6,17,3,7.200000048,564
5.300000191,60.09999847,0.699999988,5.719382022,2.6,18,3,9.200000404,739
5.699999809,62.29999924,1,5.571445653,2.6,19,3,6.199999809,314
5.400000095,64.5,1.799999952,4.212704919,2.6,20,3,5.899999619,756
5.300000191,39.59999847,1.100000024,4.972516202,2.6,21,3,6.900000333,556
4.699999809,64.5,1.299999952,4.016034406,2.6,22,3,6.099999667,593
5.800000191,58.20000076,0.899999976,5.853094623,2.6,23,3,5.800000191,375
5.400000095,62,1.200000048,4.933465382,2.6,24,3,6.900000096,465
5,56.40000153,0.899999976,4.984725955,8.4,1,4,6.600000143,1087
5.300000191,60.40000153,2,3.903563686,8.4,2,4,7.099999667,683
4.800000191,57.79999924,1.5,3.868356398,8.4,3,4,7.100000143,521
4.599999905,62.5,2.900000095,2.36589972,8.4,4,4,7.500000179,1167
5.5,45.59999847,0.800000012,5.719413651,8.4,5,4,5.300000429,748
5.5,56.59999847,2,4.132691909,8.4,6,4,7.000000357,277
5.400000095,54.09999847,2.400000095,3.67407007,8.4,7,4,5.5,431
5.800000191,50.09999847,2.299999952,4.21800298,8.4,8,4,5.700000048,306
